,ts,m,m_theoretical,E,C,c_theoretical,kappa,kappa_theoretical,E_square,M_square
68,2.08,-0.0935999999999999,0.8791767215683357,-3.7256,0.3352335334171607,1.2285488634562025,-0.030558266885096313,0.8700660615804096,9.068131000000001,0.5026784999999999
69,2.09,-0.1117999999999999,0.8741175178758523,-3.7048,0.22269894673747934,1.2554027382179307,0.2149580968224882,0.9568083178535843,12.825408999999997,0.5239985000000004
70,2.1,-0.11020000000000008,0.8687476243984029,-3.6848,0.30913869651791237,1.2837990801047119,0.017000040494761913,1.0579577649773215,10.019053999999999,0.48690650000000013
71,2.11,-0.13339999999999996,0.8630320928531131,-3.6428,0.31760491004604313,1.3139259419313214,-0.027113318658294056,1.176986330267661,9.180106999999996,0.5227295
72,2.12,-0.1379999999999999,0.856929503822652,-3.65,0.31671846944731635,1.3460080120396183,0.02304146035801869,1.3184981940581557,9.623401000000001,0.4921654999999999
73,2.13,-0.7496,0.8503902348144062,-2.9656,0.3003606839066321,1.3803167954639866,-0.1854070479042255,1.488709561559562,7.774095000000001,0.482104
74,2.14,-0.5025999999999999,0.8433541010701876,-3.1672,0.30502845734649414,1.417184597652568,-0.1446443389761679,1.696185970635212,7.8340080000000025,0.5078524999999999
75,2.15,-0.9792000000000001,0.835747073077112,-2.7464,0.29076341909442893,1.4570241535737367,-0.19686715512976763,1.9530094921825898,7.621052999999997,0.5069514999999999
76,2.16,-0.7784,0.8274765967597371,-2.9436,0.2922048107673181,1.5003568792484814,-0.18359519861157353,2.276690646005031,7.903493000000001,0.48609650000000015
77,2.17,-0.5025999999999999,0.8184247299339624,-3.1872,0.2938245121331939,1.5478547323355423,-0.12423259179539145,2.6934271326314168,8.369589,0.5101290000000003
78,2.18,-0.7858,0.808437735053097,-2.8196,0.2848159116564251,1.600404395351498,-0.17435668778165156,3.243924605018675,7.678592999999998,0.49610700000000013
79,2.19,-0.9823999999999999,0.7973096579386848,-2.632,0.26893902643898215,1.659209790143387,-0.20796857800958862,3.994394347782332,7.245723000000002,0.49766949999999993
80,2.2,-0.9962,0.7847551313839213,-2.7068,0.2753824323231417,1.7259641672332757,-0.1953696916363636,5.058808156762166,7.582020999999997,0.480379
81,2.21,-0.9481999999999999,0.7703615323064218,-2.5972,0.2649712044094094,1.8031574640958725,-0.20248847167828002,6.647976012557495,7.188785999999998,0.48691850000000003
82,2.22,-0.9932000000000001,0.7534980417157887,-2.7204,0.2658527505681357,1.8946707506251426,-0.18855595868513508,9.190509730837599,7.513864999999998,0.5031805000000001
83,2.23,-0.992,0.7331239294971569,-2.5852,0.25366047503549244,2.007055141860718,-0.19583109174708513,13.6794087767502,7.114130999999997,0.4900609999999998
84,2.24,-0.978,0.7073204771691635,-2.5612,0.2570817302224174,2.15273258068308,-0.19419726502857157,22.906797281618335,7.058125000000001,0.4777720000000001
85,2.25,-0.986,0.671854026683279,-2.5112,0.25004250847683807,2.360144115294628,-0.20566268922488895,47.72465888252112,6.804359999999999,0.5069599999999999
86,2.2600000000000002,-0.9867999999999999,0.6133708068629314,-2.588,0.2560369147497849,2.72423129856556,-0.19642921499513244,173.10989532473621,7.085353999999998,0.5000434999999998
87,2.27,-0.9019999999999999,0.0,-2.57,0.2537200284111848,3.9252911790849296,-0.19478226455022044,457605.45887942595,7.053769999999998,0.5012154999999999
88,2.2800000000000002,-0.9974000000000001,0.0,-2.5328,0.24471907098799514,2.6439464072478387,-0.20320342150921084,4910.71822528954,6.934757999999997,0.4984275000000001
89,2.29,-0.9703999999999999,0.0,-2.598,0.25085804227303127,2.3200676939187845,-0.18667907577336254,1560.8595979834927,7.122438999999999,0.5115415
90,2.3000000000000003,-0.9927999999999999,0.0,-2.4792,0.23703725480831972,2.1260230890143808,-0.18061261005608725,785.4698285683595,6.797635000000005,0.5170264999999997
91,2.31,-0.998,0.0,-2.5244,0.23897818839676777,1.9870251537122654,-0.20730402116883082,480.28435370989865,6.9555019999999965,0.4995849999999998
92,2.32,-0.9436,0.0,-2.5912,0.24480633284705525,1.8786475488173382,-0.18625838668275882,327.28710045344053,7.207595999999998,0.5017089999999997
93,2.33,-0.9452,0.0,-2.5136,0.24014249064893514,1.7898051529035421,-0.20413994876609426,238.9921981231441,7.021767000000003,0.4934464999999998
94,2.34,-0.9756,0.0,-2.4776,0.23259611947622147,1.7145195135526357,-0.19151189238290595,183.09413777228403,6.756159999999997,0.5049770000000001
95,2.35,-0.9932000000000001,0.0,-2.4568,0.22585195803277422,1.6491958229379966,-0.18648850097191488,145.30348906364637,6.723063999999998,0.5118350000000004
96,2.36,-0.9750000000000001,0.0,-2.4332,0.22766826698578127,1.5915031550128174,-0.20156115685423778,118.46936134165637,6.627311000000004,0.49498199999999976
97,2.37,-0.9832000000000001,0.0,-2.5228,0.22682504515729227,1.5398436571302623,-0.18564116240337572,98.67534507984251,7.046943999999996,0.5083869999999997
98,2.38,-0.9985999999999999,0.0,-2.4656,0.22738267359579148,1.4930741112514243,-0.184123407073949,83.62320500326325,6.847310999999998,0.5122280000000001
99,2.39,-0.988,0.0,-2.4332,0.2121470871161228,1.450348302183012,-0.202808805031381,71.88858445437664,6.642206000000004,0.4996585000000001
100,2.4,-0.9956,0.0,-2.4764,0.21601703555486104,1.411022287137109,-0.1998182196037504,62.548705316303696,6.808205000000003,0.4970605000000001
101,2.41,-0.9767999999999999,0.0,-2.4104,0.21176230466486498,1.3745946601863257,-0.18843313466556,54.98337031848357,6.526038,0.505077
102,2.42,-0.9910000000000001,0.0,-2.3968,0.21385517863465556,1.3406673601280783,-0.19360245066156925,48.7626427552897,6.471645,0.5035775000000006
103,2.43,-0.9830000000000001,0.0,-2.4332,0.2137677869403368,1.308919086657621,-0.18069599234938297,43.58049299115096,6.696602999999998,0.5079354999999999
104,2.44,-0.9490000000000001,0.0,-2.402,0.20844816683619974,1.279086750326416,-0.18445529930491816,39.214051733606716,6.554586,0.48704600000000015
105,2.45,-0.9736,0.0,-2.4368,0.20815054407263658,1.2509522081766908,-0.1769861085816324,35.497739566044196,6.677400999999999,0.4771775
106,2.46,-0.9565999999999999,0.0,-2.414,0.20286727322625372,1.224332574755183,-0.18630922943089379,32.30635785887157,6.571573000000002,0.5047860000000001
107,2.47,-0.9902,0.0,-2.4832,0.21294757636348702,1.1990730109427,-0.180341301305263,29.543751479519997,6.842568999999995,0.48321300000000006
108,2.48,-0.9723999999999999,0.0,-2.478,0.2108869182726311,1.1750412670595147,-0.17813728736935497,27.135033694954902,6.811006999999994,0.5117209999999999
109,2.49,-0.9598,0.0,-2.4464,0.20496945990161486,1.1521234918008747,-0.17218086595381535,25.0211455130776,6.864566999999999,0.47668850000000035
110,2.5,-0.9803999999999999,0.0,-2.3616,0.19484026298304016,1.1302209702103803,-0.18441587521439987,23.154979077623512,6.386854000000004,0.487648
111,2.5100000000000002,-0.9158,0.0,-2.3888,0.1987221301604727,1.1092475540179914,-0.17147679506972122,21.498570017833025,6.4797039999999955,0.5130655
112,2.52,-0.9967999999999999,0.0,-2.3648,0.19137508402557218,1.0891276151552847,-0.188942752470238,20.021033639365214,6.398224999999994,0.49514349999999985
113,2.5300000000000002,-0.9847999999999999,0.0,-2.4204,0.1897469417838122,1.069794399612299,-0.17756999541501947,18.697027257028452,6.513036999999998,0.48432899999999973
114,2.54,-0.9778,0.0,-2.364,0.18554177010602002,1.0511886911841188,-0.1891739053921263,17.50559028161679,6.346436999999997,0.49517600000000017
115,2.5500000000000003,-0.9872000000000001,0.0,-2.3468,0.1868345976169162,1.0332577176350388,-0.18781080800000016,16.429259260311852,6.377393999999999,0.49323900000000015
116,2.56,-0.9870000000000001,0.0,-2.3528,0.1834413549902343,1.0159542483488375,-0.18483918480039047,15.453385581973162,6.28968,0.4912005000000002
117,2.57,-0.9905999999999999,0.0,-2.3992,0.1810125571281936,0.9992358445964757,-0.1786694428778212,14.565604311112164,6.467792000000002,0.5032079999999999
118,2.58,-0.9990000000000001,0.0,-2.412,0.18302278629348964,0.9830642324568387,-0.17719262525426413,13.755416939665292,6.564291999999994,0.4856180000000004
119,2.59,-1.0,0.0,-2.3248,0.18228997444880157,0.9674047750728226,-0.18498162132664084,13.013860870830072,6.255304000000001,0.494289
120,2.6,-0.9481999999999999,0.0,-2.3516,0.17792757775147872,0.9522260259383898,-0.171774185061923,12.333245554841636,6.351695999999999,0.5106165
121,2.61,-0.9954000000000001,0.0,-2.3544,0.1828472004292364,0.9374993487303499,-0.18531888932413834,11.706940292842978,6.416039999999999,0.4995010000000002
122,2.62,-0.9787999999999999,0.0,-2.3508,0.17506149265835247,0.9231985921327667,-0.17932208752709927,11.129202420731094,6.3691939999999985,0.4933005000000002
123,2.63,-0.9925999999999999,0.0,-2.3864,0.17338880298630874,0.9092998103759568,-0.180139223863498,10.595037292766534,6.462061,0.4926584999999998
124,2.64,-0.9728000000000001,0.0,-2.3448,0.17029763892963795,0.8957810219883994,-0.1768018041397729,10.10008348814389,6.3323,0.5047944999999998
125,2.65,-0.9776,0.0,-2.3152,0.1709271883802071,0.8826220006579416,-0.17988174340566015,9.640518159461799,6.217309000000001,0.4994474999999998
126,2.66,-0.9914000000000001,0.0,-2.326,0.1705415896879418,0.8698040932066109,-0.18175941056390965,9.212978568338405,6.188517000000002,0.4988190000000002
127,2.67,-0.9750000000000001,0.0,-2.3008,0.1631878881981777,0.8573100605672979,-0.18120084351910098,8.814496708412742,6.126139999999995,0.498247
128,2.68,-0.9718,0.0,-2.3116,0.16628725984350534,0.8451239383601048,-0.15051012421641755,8.442444569968421,6.165323999999996,0.5196350000000003
129,2.69,-0.9822,0.0,-2.3016,0.1619268122795435,0.8332309142391792,-0.17961285029591095,8.09448810428803,6.168695999999999,0.49800300000000014
130,2.7,-0.9978,0.0,-2.3024,0.16296086316543235,0.821617219646101,-0.17836436852740759,7.768548336710736,6.128460000000002,0.5014249999999998
131,2.71,-0.9710000000000001,0.0,-2.2876,0.1622005255375057,0.8102700339857685,-0.16258774178044252,7.462768382541006,6.0445139999999995,0.5119925000000002
132,2.72,-0.9878,0.0,-2.2728,0.15943201068284976,0.7991773995523345,-0.17638135194264687,7.175485359695915,6.022367000000003,0.4948499999999999
133,2.73,-0.9827999999999999,0.0,-2.262,0.15709954986434854,0.7883281457897192,-0.1730528989831501,6.90520638142161,6.008189999999998,0.50503
134,2.74,-0.9896,0.0,-2.288,0.15524155168149556,0.7777118216839644,-0.17554310329379552,6.650587962942338,6.054835000000001,0.5016975
135,2.75,-0.9703999999999999,0.0,-2.2808,0.15533391870095878,0.7673186352617335,-0.17557079330945471,6.410418296160244,6.073268000000001,0.49639149999999993
136,2.7600000000000002,-0.9945999999999999,0.0,-2.3272,0.151499522146083,0.7571393993170674,-0.17486692353043504,6.183601943077005,6.2187680000000025,0.4950690000000003
137,2.77,-0.9987999999999999,0.0,-2.29,0.1513549713797912,0.7471654826125085,-0.17632453870360995,5.969146576510581,6.125271000000001,0.5015125000000001
138,2.7800000000000002,-0.9674,0.0,-2.2524,0.150956124278764,0.7373887659050478,-0.1491926258187048,5.766151459824162,5.988265999999997,0.5172880000000001
139,2.79,-0.9748000000000001,0.0,-2.2588,0.14689169639187505,0.727801602235541,-0.16964077134372743,5.573797408796198,6.007446999999996,0.4910125
140,2.8000000000000003,-0.9583999999999999,0.0,-2.2988,0.15208408450561173,0.7183967809949715,-0.16727616980571416,5.391338020796214,6.149971000000002,0.489316
141,2.81,-0.9842,0.0,-2.2904,0.1488570853540364,0.7091674953445488,-0.1706761364985763,5.218091990943731,6.0720690000000035,0.4934224999999999
142,2.82,-0.9650000000000001,0.0,-2.28,0.14775747706805548,0.7001073126208733,-0.1474342106102837,5.053436363372736,6.0527549999999986,0.5170804999999999
143,2.83,-0.9892000000000001,0.0,-2.2712,0.1414734988320492,0.6912101474038718,-0.1562707688201415,4.89680058925895,5.967320000000002,0.5116595
144,2.84,-0.9843999999999999,0.0,-2.2976,0.14225774893671847,0.6824702369650785,-0.17216950664225342,4.747661282808278,6.152797999999999,0.49968700000000044
145,2.85,-0.9814,0.0,-2.2812,0.14037223506260388,0.6738821188481788,-0.15978182753824532,4.605537582687726,6.000223,0.508989
146,2.86,-0.9818,0.0,-2.2976,0.14491755139077805,0.665440610363393,-0.16933325959475548,4.469987039993507,6.092647000000003,0.4978295
147,2.87,-0.9852000000000001,0.0,-2.2948,0.1419193264257182,0.6571407898029245,-0.1631910353313586,4.340601965268875,6.1412419999999965,0.5007855000000001
148,2.88,-0.9918,0.0,-2.2884,0.1404744878395055,0.648977979207003,-0.16708297353333348,4.217006176691681,6.062556000000002,0.5020239999999998
149,2.89,-0.9902,0.0,-2.276,0.13678990038864428,0.6409477285294046,-0.1650314777702417,4.098852099658852,6.023674999999997,0.4976900000000002
150,2.9,-0.9974000000000001,0.0,-2.2264,0.1356453658211664,0.6330458010682657,-0.16581490301931057,3.985818174857374,5.884295999999999,0.4977840000000004
151,2.91,-1.0,0.0,-2.2476,0.1348913033790336,0.6252681600427565,-0.16413388639209608,3.8776065377353457,5.939178999999998,0.5030625000000002
152,2.92,-0.9812000000000001,0.0,-2.2848,0.13576399895665253,0.6176109562091534,-0.1631727819671235,3.773940937243779,6.0706099999999985,0.5000509999999999
153,2.93,-0.9954000000000001,0.0,-2.276,0.133322339974141,0.6100705164211905,-0.1676765780969283,3.6745648659493093,5.9816290000000025,0.498271
154,2.94,-0.9910000000000001,0.0,-2.2816,0.1351754106339956,0.6026433330495938,-0.15528285717687076,3.5792398772366716,6.182589000000004,0.5087550000000001
155,2.95,-0.9994000000000001,0.0,-2.2568,0.13163727888721613,0.5953260541845,-0.16665877901152518,3.487744068422768,5.963694999999998,0.4975420000000002
156,2.96,-0.958,0.0,-2.2328,0.12837141918188466,0.5881154745522638,-0.1369731876337833,3.3998707112720146,5.8847109999999985,0.5192070000000004
157,2.97,-0.9907999999999999,0.0,-2.2384,0.12839916376378813,0.5810085270850389,-0.16472623371077405,3.3154270137009214,5.878745999999999,0.4973304999999998
158,2.98,-0.9867999999999999,0.0,-2.2552,0.127375296049277,0.5740022750876415,-0.1631391201345637,3.23423299844509,5.943278999999998,0.49840349999999967
159,2.99,-0.9814,0.0,-2.2456,0.12428474489502286,0.5670939049516153,-0.1580272735264215,3.156120486179396,5.8881489999999985,0.4907190000000001
