,ts,m,m_theoretical,E,C,c_theoretical,kappa,kappa_theoretical,E_square,M_square
31,1.71,0.9596079207920791,0.968941944558107,-1.8771405940594061,0.09015166959577063,0.692640666258638,4.049803991467422,0.13058554175752068,3.787269306930693,0.9900990099009901
32,1.72,0.958431683168317,0.967768550114346,-1.8730653465346536,0.0920354559084413,0.7015638409466349,4.157425500007968,0.1347750347325212,3.780651485148515,0.9900990099009901
33,1.73,0.9573128712871285,0.9665563122365852,-1.869885148514852,0.09307864476529278,0.7106509964571752,4.257287651386348,0.1391796813639273,3.775045544554455,0.9900990099009901
34,1.74,0.9560891089108916,0.965303847725713,-1.8663445544554447,0.09425025216688057,0.7199082727378106,4.36739228292916,0.14381483530638092,3.76859405940594,0.9900990099009901
35,1.75,0.9539920792079208,0.9640097012318367,-1.860740594059406,0.09674645739685388,0.7293421611738563,4.571321297687898,0.14869726493642807,3.7586415841584158,0.9900990099009901
36,1.76,0.9528831683168318,0.9626723397976283,-1.8564950495049501,0.0983362374688191,0.7389595319316791,4.665493036333317,0.1538453142693275,3.751180198019801,0.9900990099009901
37,1.77,0.9506000000000007,0.9612901468765419,-1.8501742574257418,0.10102611705116701,0.7487676640140978,4.884669485931572,0.15927908579551905,3.739649504950496,0.9900990099009901
38,1.78,0.9499702970297031,0.9598614157637064,-1.8489465346534655,0.10046632498174177,0.7587742783572521,4.9244631832745895,0.16502064873544947,3.7369207920792094,0.9900990099009901
39,1.79,0.9489603960396041,0.9583843423684844,-1.8455920792079208,0.10146955152344563,0.768987574345923,5.004088080969146,0.17109427685519604,3.731328712871288,0.9900990099009901
40,1.8,0.9482613861386141,0.9568570172474183,-1.8434772277227727,0.10163049381989815,0.7794162701799499,5.049964081081351,0.1775267207638808,3.7276910891089097,0.9900990099009901
41,1.81,0.9457584158415845,0.9552774168042716,-1.8364079207920803,0.10446374384920656,0.7900696475896567,5.283979489823573,0.1843475205590461,3.714627722772277,0.9900990099009901
42,1.82,0.9446277227722774,0.9536433935497833,-1.8331762376237628,0.10526169611388278,0.8009576014749544,5.372388751156683,0.19158936583816,3.70920396039604,0.9900990099009901
43,1.83,0.942908910891089,0.9519526652971763,-1.8281782178217818,0.10692030039146706,0.8120906951333869,5.520316702905491,0.1992885115042809,3.7003009900990103,0.9900990099009901
44,1.84,0.9411089108910891,0.9502028031498685,-1.8232633663366338,0.10830254986306426,0.8234802218496652,5.67462107295534,0.20748525952676994,3.6909584158415845,0.9900990099009901
45,1.85,0.9393485148514853,0.9483912181146359,-1.8177267326732671,0.11023909063585347,0.8351382737467751,5.822885272826972,0.21622451895734043,3.6814237623762396,0.9900990099009901
